ID,Name,OVR,Original Position,Functional Role,Is Primary Functional Role,Is Official Alternative Functional Role,Is Officially Eligible,Role Suitability Probability
254039,Jordy Alcívar,68,Defensive Midfielder,Wide Midfielder,False,True,True,0.00019998403577158082
254039,Jordy Alcívar,68,Defensive Midfielder,Winger,False,False,False,6.908130668098615e-05
254905,Indiana Vassilev,68,Left Midfielder,Attacking Midfielder,False,True,True,0.11185060210680643
254905,Indiana Vassilev,68,Left Midfielder,Center Back,False,False,False,0.0003049053403642918
254905,Indiana Vassilev,68,Left Midfielder,Central Midfielder,False,False,False,0.4465970580218513
254905,Indiana Vassilev,68,Left Midfielder,Defensive Midfielder,False,False,False,0.14643374082498956
254905,Indiana Vassilev,68,Left Midfielder,Fullback,False,False,False,0.12453247439201359
254905,Indiana Vassilev,68,Left Midfielder,Striker,False,False,False,0.0031929361757254402
254905,Indiana Vassilev,68,Left Midfielder,Wide Midfielder,True,False,True,0.14083051649373043
254905,Indiana Vassilev,68,Left Midfielder,Winger,False,True,True,0.02625776664451894
258922,Marvin,68,Right Midfielder,Attacking Midfielder,False,False,False,0.03287009327042634
258922,Marvin,68,Right Midfielder,Center Back,False,False,False,8.87160506258089e-06
258922,Marvin,68,Right Midfielder,Central Midfielder,False,False,False,0.06286863783759875
258922,Marvin,68,Right Midfielder,Defensive Midfielder,False,False,False,0.015878792799503726
258922,Marvin,68,Right Midfielder,Fullback,False,True,True,0.25734385165140095
258922,Marvin,68,Right Midfielder,Striker,False,False,False,7.032404366646443e-05
258922,Marvin,68,Right Midfielder,Wide Midfielder,True,False,True,0.3952060439470426
258922,Marvin,68,Right Midfielder,Winger,False,False,False,0.2357533848452986
259058,Luca Magnino,68,Defensive Midfielder,Attacking Midfielder,False,False,False,0.0010663549076521726
259058,Luca Magnino,68,Defensive Midfielder,Center Back,False,False,False,0.09340775441889272
259058,Luca Magnino,68,Defensive Midfielder,Central Midfielder,False,True,True,0.09391601196806486
259058,Luca Magnino,68,Defensive Midfielder,Defensive Midfielder,True,False,True,0.7883547319880082
259058,Luca Magnino,68,Defensive Midfielder,Fullback,False,False,False,0.0229625711331568
259058,Luca Magnino,68,Defensive Midfielder,Striker,False,False,False,8.022268027976407e-06
259058,Luca Magnino,68,Defensive Midfielder,Wide Midfielder,False,False,False,0.0002672302626510837
259058,Luca Magnino,68,Defensive Midfielder,Winger,False,False,False,1.7323053546175543e-05
269899,Novatus Miroshi,68,Defensive Midfielder,Attacking Midfielder,False,False,False,0.0221218617559768
269899,Novatus Miroshi,68,Defensive Midfielder,Center Back,False,True,True,0.0097848634140602
269899,Novatus Miroshi,68,Defensive Midfielder,Central Midfielder,False,True,True,0.37445202365123204
269899,Novatus Miroshi,68,Defensive Midfielder,Defensive Midfielder,True,False,True,0.34263687840743234
269899,Novatus Miroshi,68,Defensive Midfielder,Fullback,False,True,True,0.21925400986835414
269899,Novatus Miroshi,68,Defensive Midfielder,Striker,False,False,False,5.471621418251246e-05
269899,Novatus Miroshi,68,Defensive Midfielder,Wide Midfielder,False,False,False,0.028356787000662975
269899,Novatus Miroshi,68,Defensive Midfielder,Winger,False,False,False,0.0033388596880990352
180903,Jay O'Shea,68,Central Midfielder,Attacking Midfielder,False,True,True,0.15273133422808077
180903,Jay O'Shea,68,Central Midfielder,Center Back,False,False,False,0.0001845607159009162
180903,Jay O'Shea,68,Central Midfielder,Central Midfielder,True,False,True,0.5340864076639951
180903,Jay O'Shea,68,Central Midfielder,Defensive Midfielder,False,True,True,0.27792140162206724
180903,Jay O'Shea,68,Central Midfielder,Fullback,False,False,False,0.011409047519025297
180903,Jay O'Shea,68,Central Midfielder,Striker,False,False,False,0.0006551898430855845
180903,Jay O'Shea,68,Central Midfielder,Wide Midfielder,False,False,False,0.017963352262660066
180903,Jay O'Shea,68,Central Midfielder,Winger,False,False,False,0.005048706145185087
213948,Duane Holmes,68,Attacking Midfielder,Attacking Midfielder,True,False,True,0.30579456713063424
213948,Duane Holmes,68,Attacking Midfielder,Center Back,False,False,False,5.592071823837969e-07
213948,Duane Holmes,68,Attacking Midfielder,Central Midfielder,False,True,True,0.1693530754798606
213948,Duane Holmes,68,Attacking Midfielder,Defensive Midfielder,False,False,False,0.017881262595413065
213948,Duane Holmes,68,Attacking Midfielder,Fullback,False,False,False,0.018116319860391236
213948,Duane Holmes,68,Attacking Midfielder,Striker,False,False,False,0.0020991955696420504
213948,Duane Holmes,68,Attacking Midfielder,Wide Midfielder,False,True,True,0.2776174202005633
213948,Duane Holmes,68,Attacking Midfielder,Winger,False,False,False,0.20913759995631315
219605,Cristian Cuevas,68,Left Midfielder,Attacking Midfielder,False,False,False,0.001185260528172663
219605,Cristian Cuevas,68,Left Midfielder,Center Back,False,False,False,2.537141713989987e-05
219605,Cristian Cuevas,68,Left Midfielder,Central Midfielder,False,True,True,0.0006295088343314867
219605,Cristian Cuevas,68,Left Midfielder,Defensive Midfielder,False,False,False,0.0003729969637884919
219605,Cristian Cuevas,68,Left Midfielder,Fullback,False,True,True,0.7940647595555508
219605,Cristian Cuevas,68,Left Midfielder,Striker,False,False,False,0.0001008873026029392
219605,Cristian Cuevas,68,Left Midfielder,Wide Midfielder,True,False,True,0.17217701091706178
219605,Cristian Cuevas,68,Left Midfielder,Winger,False,True,True,0.03144420448135182
229073,Josh Dacres-Cogley,68,Right Back,Attacking Midfielder,False,False,False,0.0010809096057025583
229073,Josh Dacres-Cogley,68,Right Back,Center Back,False,False,False,0.00012369910585917669
229073,Josh Dacres-Cogley,68,Right Back,Central Midfielder,False,False,False,0.002307892825347533
229073,Josh Dacres-Cogley,68,Right Back,Defensive Midfielder,False,False,False,0.001628129145415422
229073,Josh Dacres-Cogley,68,Right Back,Fullback,True,False,True,0.8900114652226198
229073,Josh Dacres-Cogley,68,Right Back,Striker,False,False,False,1.3566831803624945e-05
229073,Josh Dacres-Cogley,68,Right Back,Wide Midfielder,False,True,True,0.09778473776941893
229073,Josh Dacres-Cogley,68,Right Back,Winger,False,False,False,0.007049599493833064
231424,Ahmet Arslan,68,Attacking Midfielder,Attacking Midfielder,True,False,True,0.5604669731072628
231424,Ahmet Arslan,68,Attacking Midfielder,Center Back,False,False,False,2.493994526652236e-07
231424,Ahmet Arslan,68,Attacking Midfielder,Central Midfielder,False,True,True,0.37239689443734014
231424,Ahmet Arslan,68,Attacking Midfielder,Defensive Midfielder,False,False,False,0.016407086600857282
231424,Ahmet Arslan,68,Attacking Midfielder,Fullback,False,False,False,0.00024588036769101915
231424,Ahmet Arslan,68,Attacking Midfielder,Striker,False,True,True,0.007461956586749937
231424,Ahmet Arslan,68,Attacking Midfielder,Wide Midfielder,False,False,False,0.020299880104085163
231424,Ahmet Arslan,68,Attacking Midfielder,Winger,False,False,False,0.022721079396560925
241737,Birk Risa,68,Center Back,Attacking Midfielder,False,False,False,0.0015639947228902125
241737,Birk Risa,68,Center Back,Center Back,True,False,True,0.10031400425201989
241737,Birk Risa,68,Center Back,Central Midfielder,False,False,False,0.020853174019402124
241737,Birk Risa,68,Center Back,Defensive Midfielder,False,False,False,0.10565371925095704
241737,Birk Risa,68,Center Back,Fullback,False,True,True,0.7608487556321004
241737,Birk Risa,68,Center Back,Striker,False,False,False,0.00023823068935698447
241737,Birk Risa,68,Center Back,Wide Midfielder,False,False,False,0.009439891933638232
241737,Birk Risa,68,Center Back,Winger,False,False,False,0.0010882294996351106
253902,Nelson Cabanillas,68,Left Midfielder,Attacking Midfielder,False,False,False,0.11875397430361137
253902,Nelson Cabanillas,68,Left Midfielder,Center Back,False,False,False,0.0005202273259426808
253902,Nelson Cabanillas,68,Left Midfielder,Central Midfielder,False,False,False,0.05375280136983261
253902,Nelson Cabanillas,68,Left Midfielder,Defensive Midfielder,False,False,False,0.006182596602228952
253902,Nelson Cabanillas,68,Left Midfielder,Fullback,False,True,True,0.2924999714919518
253902,Nelson Cabanillas,68,Left Midfielder,Striker,False,False,False,0.029768641180533906
253902,Nelson Cabanillas,68,Left Midfielder,Wide Midfielder,True,False,True,0.4052265039998992
253902,Nelson Cabanillas,68,Left Midfielder,Winger,False,True,True,0.0932952837259995
258040,Giannis Papanikolaou,68,Defensive Midfielder,Attacking Midfielder,False,False,False,0.018832157571272275
258040,Giannis Papanikolaou,68,Defensive Midfielder,Center Back,False,True,True,0.0027729999092731684
258040,Giannis Papanikolaou,68,Defensive Midfielder,Central Midfielder,False,True,True,0.43926302278506413
258040,Giannis Papanikolaou,68,Defensive Midfielder,Defensive Midfielder,True,False,True,0.5238915845478274
258040,Giannis Papanikolaou,68,Defensive Midfielder,Fullback,False,False,False,0.010513918587274152
258040,Giannis Papanikolaou,68,Defensive Midfielder,Striker,False,False,False,0.00013241937497744996
258040,Giannis Papanikolaou,68,Defensive Midfielder,Wide Midfielder,False,False,False,0.0038459439583156067
258040,Giannis Papanikolaou,68,Defensive Midfielder,Winger,False,False,False,0.0007479532659958711
272346,Rokas Pukštas,68,Central Midfielder,Attacking Midfielder,False,True,True,0.4468728760797828
272346,Rokas Pukštas,68,Central Midfielder,Center Back,False,False,False,6.023716886491824e-05
272346,Rokas Pukštas,68,Central Midfielder,Central Midfielder,True,False,True,0.1502141883582783
272346,Rokas Pukštas,68,Central Midfielder,Defensive Midfielder,False,False,False,0.0023643364491250426
272346,Rokas Pukštas,68,Central Midfielder,Fullback,False,False,False,0.00022199408291822599
272346,Rokas Pukštas,68,Central Midfielder,Striker,False,False,False,0.3772218102950659
272346,Rokas Pukštas,68,Central Midfielder,Wide Midfielder,False,False,False,0.013931669515000016
272346,Rokas Pukštas,68,Central Midfielder,Winger,False,False,False,0.009112888050964668
198489,James McClean,68,Left Back,Attacking Midfielder,False,False,False,0.03443760576516449
198489,James McClean,68,Left Back,Center Back,False,False,False,0.004745464142506036
198489,James McClean,68,Left Back,Central Midfielder,False,False,False,0.08820543138617117
198489,James McClean,68,Left Back,Defensive Midfielder,False,False,False,0.20324102461419902
198489,James McClean,68,Left Back,Fullback,True,False,True,0.5683192716089377
198489,James McClean,68,Left Back,Striker,False,False,False,0.006692492539548293
198489,James McClean,68,Left Back,Wide Midfielder,False,True,True,0.07342017128579338
198489,James McClean,68,Left Back,Winger,False,False,False,0.02093853865767998
210724,Callum Paterson,68,Striker,Attacking Midfielder,False,False,False,0.3223483351265136
210724,Callum Paterson,68,Striker,Center Back,False,False,False,0.0003168818753510163
210724,Callum Paterson,68,Striker,Central Midfielder,False,False,False,0.15224265536807807
210724,Callum Paterson,68,Striker,Defensive Midfielder,False,False,False,0.00950106778802689
210724,Callum Paterson,68,Striker,Fullback,False,True,True,0.003883749066854592
210724,Callum Paterson,68,Striker,Striker,True,False,True,0.377928834003309
210724,Callum Paterson,68,Striker,Wide Midfielder,False,True,True,0.07980809798414416
210724,Callum Paterson,68,Striker,Winger,False,True,True,0.05397037878772262
211672,Tyler Boyd,68,Right Midfielder,Attacking Midfielder,False,False,False,0.0512737405331842
211672,Tyler Boyd,68,Right Midfielder,Center Back,False,False,False,5.378685403568081e-09
211672,Tyler Boyd,68,Right Midfielder,Central Midfielder,False,False,False,0.000711347165634658
211672,Tyler Boyd,68,Right Midfielder,Defensive Midfielder,False,False,False,2.5235881173863655e-06
211672,Tyler Boyd,68,Right Midfielder,Fullback,False,False,False,0.001434884466721089
211672,Tyler Boyd,68,Right Midfielder,Striker,False,False,False,0.09515952325435552
211672,Tyler Boyd,68,Right Midfielder,Wide Midfielder,True,False,True,0.6116641007950289
211672,Tyler Boyd,68,Right Midfielder,Winger,False,True,True,0.23975387481827296
217845,Andrew Hjulsager,68,Attacking Midfielder,Attacking Midfielder,True,False,True,0.3113606108210856
217845,Andrew Hjulsager,68,Attacking Midfielder,Center Back,False,False,False,1.2984953923470327e-05
217845,Andrew Hjulsager,68,Attacking Midfielder,Central Midfielder,False,True,True,0.30746611655164585
217845,Andrew Hjulsager,68,Attacking Midfielder,Defensive Midfielder,False,False,False,0.052873928933965954
217845,Andrew Hjulsager,68,Attacking Midfielder,Fullback,False,False,False,0.05207887235513584
217845,Andrew Hjulsager,68,Attacking Midfielder,Striker,False,False,False,0.0019006305254965557
217845,Andrew Hjulsager,68,Attacking Midfielder,Wide Midfielder,False,True,True,0.14526138121000073
217845,Andrew Hjulsager,68,Attacking Midfielder,Winger,False,False,False,0.1290454746487459
230136,Jordan Thompson,68,Central Midfielder,Attacking Midfielder,False,False,False,0.04690088682188405
230136,Jordan Thompson,68,Central Midfielder,Center Back,False,False,False,0.00010664817509112113
230136,Jordan Thompson,68,Central Midfielder,Central Midfielder,True,False,True,0.6247379075307153
230136,Jordan Thompson,68,Central Midfielder,Defensive Midfielder,False,True,True,0.2660979915449604
230136,Jordan Thompson,68,Central Midfielder,Fullback,False,True,True,0.048454472255954915
230136,Jordan Thompson,68,Central Midfielder,Striker,False,False,False,1.7827948730453052e-05
230136,Jordan Thompson,68,Central Midfielder,Wide Midfielder,False,False,False,0.01074759019925412
230136,Jordan Thompson,68,Central Midfielder,Winger,False,False,False,0.002936675523409705
233276,Andre Dozzell,68,Defensive Midfielder,Attacking Midfielder,False,False,False,0.0695822775682189
233276,Andre Dozzell,68,Defensive Midfielder,Center Back,False,False,False,0.0001042274551117576
233276,Andre Dozzell,68,Defensive Midfielder,Central Midfielder,False,True,True,0.4894745951079067
233276,Andre Dozzell,68,Defensive Midfielder,Defensive Midfielder,True,False,True,0.39051465379237565
233276,Andre Dozzell,68,Defensive Midfielder,Fullback,False,False,False,0.03731994623345428
233276,Andre Dozzell,68,Defensive Midfielder,Striker,False,False,False,7.790178817961662e-05
233276,Andre Dozzell,68,Defensive Midfielder,Wide Midfielder,False,False,False,0.009998729392657297
233276,Andre Dozzell,68,Defensive Midfielder,Winger,False,False,False,0.002927668662095822
237833,Mark Harris,68,Striker,Attacking Midfielder,False,False,False,0.061858062695296756
237833,Mark Harris,68,Striker,Center Back,False,False,False,3.4683041389470172e-09
237833,Mark Harris,68,Striker,Central Midfielder,False,False,False,0.0012836256217625235
237833,Mark Harris,68,Striker,Defensive Midfielder,False,False,False,1.2961837466096059e-06
237833,Mark Harris,68,Striker,Fullback,False,False,False,0.00024477955248798677
237833,Mark Harris,68,Striker,Striker,True,False,True,0.1511697107978869
237833,Mark Harris,68,Striker,Wide Midfielder,False,False,False,0.5153456102901993
237833,Mark Harris,68,Striker,Winger,False,False,False,0.2700969113903157
239116,Cristian Ganea,68,Left Back,Attacking Midfielder,False,False,False,0.018788458639447798
239116,Cristian Ganea,68,Left Back,Center Back,False,False,False,7.77036700430596e-05
239116,Cristian Ganea,68,Left Back,Central Midfielder,False,False,False,0.2989226164491082
239116,Cristian Ganea,68,Left Back,Defensive Midfielder,False,False,False,0.3865147427546079
239116,Cristian Ganea,68,Left Back,Fullback,True,False,True,0.26932556237018246
239116,Cristian Ganea,68,Left Back,Striker,False,False,False,0.00016529189074913886
239116,Cristian Ganea,68,Left Back,Wide Midfielder,False,True,True,0.023028380223252577
239116,Cristian Ganea,68,Left Back,Winger,False,True,True,0.0031772440026087766
240660,Mehdi Léris,68,Right Midfielder,Attacking Midfielder,False,False,False,0.297542761816236
240660,Mehdi Léris,68,Right Midfielder,Center Back,False,False,False,0.001543525965709013
240660,Mehdi Léris,68,Right Midfielder,Central Midfielder,False,False,False,0.35140256262359154
240660,Mehdi Léris,68,Right Midfielder,Defensive Midfielder,False,False,False,0.05219387561020872
240660,Mehdi Léris,68,Right Midfielder,Fullback,False,False,False,0.04535388826883371
240660,Mehdi Léris,68,Right Midfielder,Striker,False,False,False,0.02114008316189681
240660,Mehdi Léris,68,Right Midfielder,Wide Midfielder,True,False,True,0.16664564946184787
240660,Mehdi Léris,68,Right Midfielder,Winger,False,True,True,0.06417765309167635
243824,Park Soo Il,68,Right Back,Attacking Midfielder,False,False,False,0.0009232688681420458
243824,Park Soo Il,68,Right Back,Center Back,False,False,False,0.00020778318558257715
243824,Park Soo Il,68,Right Back,Central Midfielder,False,False,False,0.005287330726586891
243824,Park Soo Il,68,Right Back,Defensive Midfielder,False,False,False,0.0031729778137059607
243824,Park Soo Il,68,Right Back,Fullback,True,False,True,0.9476295640306281
243824,Park Soo Il,68,Right Back,Striker,False,False,False,1.949295323633395e-05
243824,Park Soo Il,68,Right Back,Wide Midfielder,False,True,True,0.040077362636883364
243824,Park Soo Il,68,Right Back,Winger,False,False,False,0.0026822197852347223
243898,Baltazar,68,Central Midfielder,Attacking Midfielder,False,False,False,0.07882031456167407
243898,Baltazar,68,Central Midfielder,Center Back,False,False,False,6.184402109923977e-05
243898,Baltazar,68,Central Midfielder,Central Midfielder,True,False,True,0.5015770942325714
243898,Baltazar,68,Central Midfielder,Defensive Midfielder,False,True,True,0.39467381185304107
243898,Baltazar,68,Central Midfielder,Fullback,False,True,True,0.013029088379625289
243898,Baltazar,68,Central Midfielder,Striker,False,False,False,6.561131822423018e-06
243898,Baltazar,68,Central Midfielder,Wide Midfielder,False,False,False,0.008796511353814106
243898,Baltazar,68,Central Midfielder,Winger,False,False,False,0.003034774466352451
255268,Javi Martínez,68,Attacking Midfielder,Attacking Midfielder,True,False,True,0.23021125902505898
255268,Javi Martínez,68,Attacking Midfielder,Center Back,False,False,False,4.6912833929801645e-05
255268,Javi Martínez,68,Attacking Midfielder,Central Midfielder,False,True,True,0.6397316566099022
255268,Javi Martínez,68,Attacking Midfielder,Defensive Midfielder,False,False,False,0.08773998892533894
255268,Javi Martínez,68,Attacking Midfielder,Fullback,False,False,False,0.0021294770122550657
255268,Javi Martínez,68,Attacking Midfielder,Striker,False,False,False,0.0027502370472029607
255268,Javi Martínez,68,Attacking Midfielder,Wide Midfielder,False,False,False,0.024429761042802797
255268,Javi Martínez,68,Attacking Midfielder,Winger,False,False,False,0.012960707503509269
257406,Fodé Doucouré,68,Right Back,Attacking Midfielder,False,False,False,0.00010755572626811853
257406,Fodé Doucouré,68,Right Back,Center Back,False,False,False,0.0023110639936712593
257406,Fodé Doucouré,68,Right Back,Central Midfielder,False,False,False,0.00041012476966783786
257406,Fodé Doucouré,68,Right Back,Defensive Midfielder,False,False,False,0.0015599159906382744
257406,Fodé Doucouré,68,Right Back,Fullback,True,False,True,0.9713984483038604
257406,Fodé Doucouré,68,Right Back,Striker,False,False,False,4.0812124188237244e-05
257406,Fodé Doucouré,68,Right Back,Wide Midfielder,False,True,True,0.022422007571152803
257406,Fodé Doucouré,68,Right Back,Winger,False,False,False,0.00175007152055346
259869,Junior Tchamadeu,68,Right Back,Attacking Midfielder,False,False,False,0.00037381004210845786
259869,Junior Tchamadeu,68,Right Back,Center Back,False,False,False,8.097075707094092e-05
259869,Junior Tchamadeu,68,Right Back,Central Midfielder,False,False,False,0.0015714533018984383
259869,Junior Tchamadeu,68,Right Back,Defensive Midfielder,False,False,False,0.002133638864596272
259869,Junior Tchamadeu,68,Right Back,Fullback,True,False,True,0.9042025878147759
259869,Junior Tchamadeu,68,Right Back,Striker,False,False,False,1.4870596530462786e-05
259869,Junior Tchamadeu,68,Right Back,Wide Midfielder,False,True,True,0.08357292440824919
259869,Junior Tchamadeu,68,Right Back,Winger,False,False,False,0.008049744214770184
72889,Ogün Bayrak,68,Right Back,Attacking Midfielder,False,False,False,0.004397576371993992
72889,Ogün Bayrak,68,Right Back,Center Back,False,False,False,5.600247025528275e-05
72889,Ogün Bayrak,68,Right Back,Central Midfielder,False,False,False,0.01146331865634483
72889,Ogün Bayrak,68,Right Back,Defensive Midfielder,False,False,False,0.006566952976620037
72889,Ogün Bayrak,68,Right Back,Fullback,True,False,True,0.9174494435059294
72889,Ogün Bayrak,68,Right Back,Striker,False,False,False,9.964993961011349e-05
72889,Ogün Bayrak,68,Right Back,Wide Midfielder,False,True,True,0.04958238923186485
72889,Ogün Bayrak,68,Right Back,Winger,False,False,False,0.010384666847381697
211594,Greg Leigh,68,Left Back,Attacking Midfielder,False,False,False,0.0016205477837578138
211594,Greg Leigh,68,Left Back,Center Back,False,False,False,0.05715828511746106
211594,Greg Leigh,68,Left Back,Central Midfielder,False,False,False,0.0030256706311464644
211594,Greg Leigh,68,Left Back,Defensive Midfielder,False,False,False,0.0032392244461011623
211594,Greg Leigh,68,Left Back,Fullback,True,False,True,0.8706452641529142
211594,Greg Leigh,68,Left Back,Striker,False,False,False,0.005369114406232176
211594,Greg Leigh,68,Left Back,Wide Midfielder,False,True,True,0.046939864831304634
211594,Greg Leigh,68,Left Back,Winger,False,False,False,0.012002028631082295
215129,Misael Dávila,68,Central Midfielder,Attacking Midfielder,False,True,True,0.2830913704856276
215129,Misael Dávila,68,Central Midfielder,Center Back,False,False,False,1.4869529560669327e-06
215129,Misael Dávila,68,Central Midfielder,Central Midfielder,True,False,True,0.6713207010606972
215129,Misael Dávila,68,Central Midfielder,Defensive Midfielder,False,False,False,0.024229865416854353
215129,Misael Dávila,68,Central Midfielder,Fullback,False,False,False,0.000232723367570503
215129,Misael Dávila,68,Central Midfielder,Striker,False,False,False,0.0017382179127331482
215129,Misael Dávila,68,Central Midfielder,Wide Midfielder,False,True,True,0.011661693927823319
215129,Misael Dávila,68,Central Midfielder,Winger,False,False,False,0.007723940875737735
218623,Cafú,68,Defensive Midfielder,Attacking Midfielder,False,False,False,0.054896398792589805
218623,Cafú,68,Defensive Midfielder,Center Back,False,False,False,0.007796330359662865
218623,Cafú,68,Defensive Midfielder,Central Midfielder,False,True,True,0.3953799683382116
218623,Cafú,68,Defensive Midfielder,Defensive Midfielder,True,False,True,0.46890607515509636
218623,Cafú,68,Defensive Midfielder,Fullback,False,False,False,0.019789328342694524
218623,Cafú,68,Defensive Midfielder,Striker,False,False,False,0.035632082670435807
218623,Cafú,68,Defensive Midfielder,Wide Midfielder,False,True,True,0.012553960133849292
218623,Cafú,68,Defensive Midfielder,Winger,False,False,False,0.005045856207459728
220925,Alessandro Schöpf,68,Central Midfielder,Attacking Midfielder,False,True,True,0.10723610721382856
220925,Alessandro Schöpf,68,Central Midfielder,Center Back,False,False,False,1.7737996811740463e-05
220925,Alessandro Schöpf,68,Central Midfielder,Central Midfielder,True,False,True,0.5648144200887129
220925,Alessandro Schöpf,68,Central Midfielder,Defensive Midfielder,False,True,True,0.28279222804721704
220925,Alessandro Schöpf,68,Central Midfielder,Fullback,False,False,False,0.02726302167887123
220925,Alessandro Schöpf,68,Central Midfielder,Striker,False,False,False,9.55506140285636e-05
220925,Alessandro Schöpf,68,Central Midfielder,Wide Midfielder,False,False,False,0.01424280064436183
220925,Alessandro Schöpf,68,Central Midfielder,Winger,False,False,False,0.0035381337161682134
235166,Mohanad Jeahze,68,Left Back,Attacking Midfielder,False,False,False,0.0025669918604841477
235166,Mohanad Jeahze,68,Left Back,Center Back,False,False,False,1.9407722877073483e-05
235166,Mohanad Jeahze,68,Left Back,Central Midfielder,False,False,False,0.008626790547653704
235166,Mohanad Jeahze,68,Left Back,Defensive Midfielder,False,False,False,0.0058484261395859785
235166,Mohanad Jeahze,68,Left Back,Fullback,True,False,True,0.9189444119709927
235166,Mohanad Jeahze,68,Left Back,Striker,False,False,False,2.5384994875461553e-06
235166,Mohanad Jeahze,68,Left Back,Wide Midfielder,False,True,True,0.05557399002768758
235166,Mohanad Jeahze,68,Left Back,Winger,False,False,False,0.008417443231231088
248821,Shaquil Delos,68,Right Back,Attacking Midfielder,False,False,False,0.000180372995409204
248821,Shaquil Delos,68,Right Back,Center Back,False,False,False,0.014872156138578656
248821,Shaquil Delos,68,Right Back,Central Midfielder,False,False,False,0.0001823029138326926
248821,Shaquil Delos,68,Right Back,Defensive Midfielder,False,False,False,0.0004101668985695847
248821,Shaquil Delos,68,Right Back,Fullback,True,False,True,0.9392226790042125
248821,Shaquil Delos,68,Right Back,Striker,False,False,False,0.00024659038690595485
248821,Shaquil Delos,68,Right Back,Wide Midfielder,False,True,True,0.037396011251211
248821,Shaquil Delos,68,Right Back,Winger,False,False,False,0.007489720411280564
251187,Pierre Dwomoh,68,Central Midfielder,Attacking Midfielder,False,False,False,0.31100627687304067
251187,Pierre Dwomoh,68,Central Midfielder,Center Back,False,False,False,3.759992178432229e-06
251187,Pierre Dwomoh,68,Central Midfielder,Central Midfielder,True,False,True,0.6320689625461423
251187,Pierre Dwomoh,68,Central Midfielder,Defensive Midfielder,False,True,True,0.023084169877573474
251187,Pierre Dwomoh,68,Central Midfielder,Fullback,False,False,False,0.0003948378897281047
251187,Pierre Dwomoh,68,Central Midfielder,Striker,False,False,False,8.576916056485724e-05
251187,Pierre Dwomoh,68,Central Midfielder,Wide Midfielder,False,False,False,0.024151749729444054
251187,Pierre Dwomoh,68,Central Midfielder,Winger,False,False,False,0.009204473931328052
262289,Ben Old,68,Left Winger,Attacking Midfielder,False,False,False,0.11854935547641192
262289,Ben Old,68,Left Winger,Center Back,False,False,False,2.2476912664026693e-08
262289,Ben Old,68,Left Winger,Central Midfielder,False,False,False,0.02284357261435261
262289,Ben Old,68,Left Winger,Defensive Midfielder,False,False,False,0.0003318366393177237
262289,Ben Old,68,Left Winger,Fullback,False,False,False,0.004097840522877873
262289,Ben Old,68,Left Winger,Striker,False,False,False,0.00074115366054983
262289,Ben Old,68,Left Winger,Wide Midfielder,False,True,True,0.5183836459952645
262289,Ben Old,68,Left Winger,Winger,True,False,True,0.33505257261431287
186395,Matt Ritchie,68,Right Midfielder,Attacking Midfielder,False,False,False,0.11257565001984432
186395,Matt Ritchie,68,Right Midfielder,Center Back,False,False,False,1.3134764805622862e-05
186395,Matt Ritchie,68,Right Midfielder,Central Midfielder,False,False,False,0.494844764408826
186395,Matt Ritchie,68,Right Midfielder,Defensive Midfielder,False,False,False,0.3501126404552302
186395,Matt Ritchie,68,Right Midfielder,Fullback,False,False,False,0.01945362367147768
186395,Matt Ritchie,68,Right Midfielder,Striker,False,False,False,0.00037334858354501967
186395,Matt Ritchie,68,Right Midfielder,Wide Midfielder,True,False,True,0.012871358866728919
186395,Matt Ritchie,68,Right Midfielder,Winger,False,True,True,0.009755479229542317
191783,Valon Berisha,68,Left Midfielder,Attacking Midfielder,False,False,False,0.37792238879729734
191783,Valon Berisha,68,Left Midfielder,Center Back,False,False,False,1.4020917462358851e-05
191783,Valon Berisha,68,Left Midfielder,Central Midfielder,False,True,True,0.49082648417371233
191783,Valon Berisha,68,Left Midfielder,Defensive Midfielder,False,False,False,0.09688728276829058
191783,Valon Berisha,68,Left Midfielder,Fullback,False,True,True,0.003936765177353726
191783,Valon Berisha,68,Left Midfielder,Striker,False,False,False,0.001007851154179014
191783,Valon Berisha,68,Left Midfielder,Wide Midfielder,True,False,True,0.01983603144925284
191783,Valon Berisha,68,Left Midfielder,Winger,False,False,False,0.009569175562451673
198046,Damian Dąbrowski,68,Defensive Midfielder,Attacking Midfielder,False,False,False,0.0002944349498234184
198046,Damian Dąbrowski,68,Defensive Midfielder,Center Back,False,False,False,0.042114191676991125
198046,Damian Dąbrowski,68,Defensive Midfielder,Central Midfielder,False,True,True,0.022731986168630695
198046,Damian Dąbrowski,68,Defensive Midfielder,Defensive Midfielder,True,False,True,0.3852050648253315
198046,Damian Dąbrowski,68,Defensive Midfielder,Fullback,False,False,False,0.5483842354001255
198046,Damian Dąbrowski,68,Defensive Midfielder,Striker,False,False,False,2.8765579016085735e-06
198046,Damian Dąbrowski,68,Defensive Midfielder,Wide Midfielder,False,False,False,0.00118622679799114
198046,Damian Dąbrowski,68,Defensive Midfielder,Winger,False,False,False,8.098362320498105e-05
205983,Damjan Đoković,68,Central Midfielder,Attacking Midfielder,False,False,False,0.021175519551647187
205983,Damjan Đoković,68,Central Midfielder,Center Back,False,False,False,0.0008070482654299648
205983,Damjan Đoković,68,Central Midfielder,Central Midfielder,True,False,True,0.4989485650472573
205983,Damjan Đoković,68,Central Midfielder,Defensive Midfielder,False,True,True,0.4739814834837331
