ID,Suitability: Attacking Midfielder,Suitability: Center Back,Suitability: Central Midfielder,Suitability: Defensive Midfielder,Suitability: Full Back,Suitability: Striker,Suitability: Wide Midfielder,Suitability: Winger
269947,53.75651635221675,,,,,,74.67,57.0302730554861
269951,,,,,,72.754,,
269952,50.11553507565777,,,,,,73.688,
269953,,,,,,79.28,,
269956,,,,,66.23807146988644,,78.224,
269962,,79.32,,,,,,
269963,,73.98,,,,,,
269964,59.174252222892875,,,,,,80.402,62.08978766760311
269994,70.21000000000001,,49.85102520435188,,,,,
269996,,,,,72.178,,,
270001,,49.409592342706745,,,71.102,,,
270008,56.02882864589124,,72.946,,,,,
270012,,,,,76.498,,56.22583714773059,
270013,,,,,70.43157282495157,,80.328,
270014,53.24463862149993,,68.76404738765133,75.59,,,,
270017,62.34504075369737,,79.978,,,,62.79705268976836,
270027,72.37,,,,,,52.76085391350683,
270033,,79.42,,,,,,
270034,,73.59,,,,,,
270036,,,,,,,73.05,50.60642246656164
270037,57.96643681308865,,74.6,,,,,
270039,,,,,,,83.542,
270044,,72.82,,,,,,
270046,,,80.298,59.53503643408283,,,,
270050,,,,,,84.26,,
270064,,75.57,,,,,,
270068,,,,,71.4871425040268,,80.16,
270072,,,65.05596403102095,,,,79.868,
270073,61.707585806514516,,75.406,,,,,
270077,,83.11,,,,,,
270084,,,,,78.234,,,
270086,,83.32,,,,,,
270088,,,,,76.9,,,
270098,,,,,,76.026,,
270104,,,,,,70.726,,
270107,,,,,,,79.754,61.094343008069394
270109,54.605186989192354,,77.352,,,,57.367809189431924,
270110,,,,,70.14463481991518,,73.404,
270111,,,70.392,53.30623511125456,,,,
270116,,74.87,,,,,,
270129,,,,,,,73.248,53.454919556080334
270131,,,60.95202349929101,,76.344,,,
270133,,58.17442206093221,,,77.936,,,
270136,,,,,72.876,,,
270203,,,,,,75.228,,
270206,,,,,,76.964,,
270207,73.71000000000001,,,,,,59.18834288669233,57.02332430263841
270208,,,61.586095311051196,81.01,61.6673077287802,,,
270209,,,74.19200000000001,62.719029519941785,,,,
270215,,,52.47628718815484,51.658760501419,75.36,,,
270301,78.78999999999999,,,,,,61.64588786786974,59.93761043444347
270328,77.53999999999999,,,,,,65.30833464457554,58.61267487168323
270335,,53.860381203696754,,,70.536,,,
270338,,,,,77.148,,56.301715858920375,
270339,,,75.44200000000001,53.14573044600736,,,,
270352,,,70.686,56.44841031447883,,,,
270355,,,62.15403826623108,75.6,,,,
270363,,74.76,,,,,,
270368,,,,,,70.142,59.55620899879304,51.13748163850437
270371,,,,,77.16,,54.63748074831017,
270376,,,,,72.466,,,
270379,,,,,,,77.228,56.28143392697877
270382,,71.78,,,,,,
270397,,71.91,,,,,,
270398,,,,,,73.71000000000001,,
270399,,,,,,,64.45051664004419,74.75
270400,,72.53,,,,,,
270403,,,77.082,,,,,
270409,,,,,,,77.99522056838791,87.032
270415,,,,,77.176,,,
270454,,,,,75.11,,,
270455,,,,,73.59,,,
270456,,,,,74.274,,,
270460,52.63638114986017,,,,,,74.494,55.86457761394587
270461,,,,,74.18,,,
270465,66.34311727294893,,,,,,65.96656660699202,80.838
270475,55.901100381448046,,51.66642084768443,,,,71.634,
270478,,,,,,,80.464,67.55596387264532
270485,,,,,70.822,,,
270491,,,,72.93,,,,
270502,,,,,74.604,,,
270507,,,73.84,56.525000641194,,,,
270512,,,75.098,67.31835017119788,,,,
270514,,,,,,70.366,49.35769377786611,
270517,57.35017252296464,,,,,,79.044,59.87421000622696
270518,,,,,78.626,,,
270519,,,,,,75.936,,
270528,,75.73,,,,,,
270531,,85.52000000000001,,,,,,
270532,,,,,,73.366,,
270534,,,,,76.53999999999999,,,
270535,,,,,,60.72918233230324,53.939726513651934,74.252
270536,61.155887759776135,,,,,,60.31827159481348,76.484
270538,,,73.27000000000001,,,,,
270540,,72.59,,49.27512871139508,,,,
270542,,,,73.45,,,,
270554,,,55.83094890642844,,75.20400000000001,,,
270559,,,,,82.214,,,
270560,,,,,,47.3586343767741,60.802195272108634,74.178
270571,66.42073670119646,,85.772,,,,62.67571876204606,
270578,77.53999999999999,,56.364482972052784,,,,,
270579,,,,,,,73.65445957597916,82.33
270587,,,74.94,66.73895184792505,52.57461201497146,,,
270591,,,49.379995498053745,,,,66.89673459396268,74.056
270597,,,59.37623726057449,80.07,,,,
270608,,,78.03,59.14217102766941,,,,
270611,51.16458845629949,,,,,74.80199999999999,,
270613,,,71.33956601878461,76.02,,,,
270614,,,,,,74.26,,
270617,,67.17558096741485,,,71.584,,,
270633,,83.65,,62.47037494954382,,,,
270636,,59.15574885608295,,75.26,,,,
270637,,76.14,,,76.68802405268099,,,
270652,,,,,,74.444,,
270655,,75.99000000000001,,,,,,
270657,,,75.094,,,,,
270658,,,54.19307396695736,,64.56784306553968,,76.382,
270670,80.58,,64.15396262741432,,,,61.66901954716855,
270673,,,84.748,68.47338811673431,,,,
270674,,,,,74.946,,,
270676,,,,,,,74.5,54.7182610191802
270679,50.403666563479014,,,,,,75.276,53.957825898122586
270680,,,53.71161853940853,72.03,57.3559605079131,,,
270683,,,,,73.298,,,
270686,,,70.97702483472443,76.71000000000001,,,,
270698,,53.68970749412176,,75.18,,,,
270700,,77.37,,,,,,
270702,,76.72,,,,,,
270704,,,,,75.444,,,
270728,,,,,81.09,,59.718956935959575,
270729,54.75192593983902,,64.82312334732522,,,,74.25399999999999,
270732,,74.9,,,,,,
270738,,,60.57690244106821,72.02,,,,
270741,53.711401264539305,,,,,,76.352,61.56789912523929
270748,,,,,71.698,,,
270764,,76.97,,,68.17489558566481,,,
270787,,,,,,75.608,,
270812,,,,74.35,,,,
270820,,,,,77.07282801115691,,78.52,
270828,,,,,,74.70792384746318,,77.84
270834,,,,,,53.597169758686704,76.23,59.090723154500466
270842,51.9167086695627,,,,,,72.59,
270846,,78.85,,,,,,
270847,47.91391442803446,,69.462,,,,,
270849,,61.312908229781165,,71.02,,,,
270854,,,,,76.172,,,
270857,80.86,,72.22171857528771,,,,,
270859,,72.1,,,,,,
270860,,,,,,,73.108,56.798005258320075
270863,,,,,77.986,,,
270864,,,,,,73.036,62.63882175921924,56.62177144166766
270866,,,,,,78.46600000000001,,
270870,,75.3,,,,,,
270877,,,,,,48.94788133811166,67.78185732163432,74.32
270879,,75.37,,,,,,
270885,,62.40055677526626,,72.98,51.0979369089906,,,
270886,,,,,,49.745826541956546,72.816,57.96222474668886
270888,,76.66,,,,,,
270894,,,55.13408224313013,75.59,55.60880060898166,,,
270900,,76.01,,,,,,
270901,60.971234545234836,,73.426,,,,,
270905,,,,,,76.682,56.22793044581887,59.04606724186158
270913,58.48213378062165,,78.864,,,,,
270919,,,77.88,,,,,
270923,,,72.46600000000001,64.72455303676537,,,,
270926,,,,,77.166,,60.077493980365524,
270928,,,,,74.73,,,
270937,73.01,,,,,,52.951494645174144,
270940,48.884505597352636,,,,,71.026,50.25590191542322,
270944,,74.82,,,,,,
270955,,,,,,,71.28,51.343389678362385
270956,52.72933588429598,,73.144,,,,54.95674214184048,
270957,57.19432591768992,,,,,,68.29524194801465,76.5
270964,,,80.328,63.59901341538584,,,,
270971,,,,,,,60.20728731212334,74.56
270983,,,,,,81.482,,
270994,,,,,73.228,,,
270995,,,,76.92,,,,
270997,,78.1,,,,,,
270999,73.65,,,,,,57.80950094080728,52.389857067921795
271000,,57.73106059827235,51.18964640184677,73.82,,,,
271002,,,63.766484617465736,71.45,,,,
271005,,,,,,76.894,,
271006,,,,,74.976,,,
271010,,69.7835104099322,,75.94,,,,
271013,,,71.07,,53.94287482070782,,50.960115100607766,
271014,,50.875334541405316,,71.53,56.614890776019884,,,
271017,,,,,77.524,,,
271019,61.750695890914876,,79.304,,,,,
271026,,,,,,72.982,54.32540760943627,54.701632891186904
271028,,72.84,,,,,,
271031,,,,,70.794,,,
271032,,81.46000000000001,,69.78322808186329,,,,
271037,,,,,,,76.612,57.91499262903718
271050,,78.3,,,,,,
271053,,,,,73.95400000000001,,,
271057,80.1,,68.95280517905249,56.9974427534833,,,,
271061,,,,,74.696,,,
271063,,,78.05,58.06145228469354,,,,
271066,,,,,,74.27799999999999,,
271075,,75.41,,,,,,
271079,,,70.52199999999999,,,,,
271080,,,,,73.366,,,
271090,,,,,,,67.82569805871614,76.494
271092,,,,,,,79.036,59.94242270340648
271101,71.28999999999999,,,,,,49.959320414448214,
271106,,71.16,,,,,,
271108,,,,,,76.988,,
271118,,,73.854,,,,,
271119,,,,,79.744,,,
271120,,,54.3480768926388,53.300062900005855,72.222,,,
271121,,,66.47798272281194,68.62551838909481,82.406,,,
271132,,,,,,,71.05174990366257,82.79599999999999
271135,,,74.69200000000001,57.68753335844524,,,,
271139,,,,,73.9,,,
271143,,75.75,,,,,,
271145,,,,,80.478,,,
271147,,72.24000000000001,,,,,,
271156,57.97359807331754,,,,,71.936,57.49097350860922,
271160,,,,,,69.822,65.96493490705795,49.812819476780334
271172,52.753374483502924,,,,,,74.874,56.65772439362933
271195,,,,,,70.77,,
271197,,,,,,,77.786,59.062396131899895
271198,,,74.194,53.58533471266459,,,,
271201,,,74.108,52.774075597363165,54.66672473773266,,,
271205,70.83,,,,,,50.70751100518435,
271215,,74.31,,,,,,
271218,57.922582989316005,,49.10441811128798,,,,71.922,
271219,,,,,,,79.354,57.94109323177938
271222,,76.66,,,,,,
271235,,71.94,,,,,,
271244,,,,,,71.884,,
271246,77.21000000000001,,,,,,,
271247,,58.32142876745284,55.59732189902712,75.24,,,,
271248,,,,,,77.61,,
271252,,,71.256,,,,,
271256,,,,,,75.594,,
271257,,,,,,74.286,,
271265,,,,,,,69.93711661104089,75.288
271266,,,,,81.39,,,
271267,73.86,,,,,,,
271270,69.09,,49.14201310568855,,,,,
271272,,,,,73.6,,,
271289,,,76.288,,,,,
271296,,,,,,,72.44153203807986,80.274
271297,,60.43431320604111,,76.9,,,,
271300,,77.97,,,,,,
271306,56.04713452516781,,76.876,,,,,
271317,,73.27,,,,,,
271320,,,,,,77.05199999999999,,
271326,,,,,,,76.44800000000001,58.70923957312379
271344,,,,77.03,,,,
271358,,,72.106,59.301383963163275,,,,
271362,,76.41,,57.12197818193811,63.37212767126842,,,
271368,,75.14,,,,,,
271373,60.68770944554034,,,,,,78.332,57.5062032492152
271378,,,76.456,56.16995124549029,,,,
271384,,,,,,80.51,,
271394,,73.19,,,,,,
271395,,,,,,77.43,,
271399,,,,,72.13728494787725,,72.262,
271400,,,,,,73.9467179757407,84.404,63.72495510189471
271414,,,,,,74.756,,
271417,,,,,78.592,,,
271421,70.67016623635935,,,,,,75.38377951909688,88.122
271433,70.09,,,,,,54.38419249848144,50.6363059981029
271438,,76.2,,,,,,
271439,,,,,73.644,,,
271445,,,52.8833334018573,71.36,,,,
271451,,,,,75.61,,,
271452,54.88585125946647,,77.244,,,,,
271458,,74.33,,,,,,
271461,,,,,78.768,,,
271464,,,,,,,81.21000000000001,59.731262143098796
271467,,,,,,72.24199999999999,,
271471,,,,,,72.044,,
271475,,76.66,,,,,,
271477,,,78.44200000000001,59.71638755134845,,,,
271482,,,,,,,73.32,53.01765808481098
271494,,,,,,72.268,,
271495,51.5997089988347,,75.49,,,,54.88399852908066,
271496,,71.38,,54.150177868166985,,,,
271507,,,,,57.623461220053706,,72.868,
271511,,,,,,,76.98,57.59936380104977
271512,,,,,,,69.9857595441804,77.04599999999999
271522,,,,,,77.964,,
271525,,,,,,,77.726,61.36544570848164
271526,,,,,73.798,,,
271533,,,,,,71.45,,
271539,,57.87204615755867,,,75.51,,,
271540,,74.96000000000001,,,,,,
271541,,,,,,81.656,,
271542,,,,,76.594,,,
271543,71.97,,,,,,55.61214986661896,
271544,,,76.146,55.62934759842105,,,,
271548,73.46,,51.141077576643355,,,,51.562977811593456,
271549,,74.25,,,,,,
271562,,,56.64836738304376,,78.952,,,
271563,,,,,77.26,,,
271566,,71.7,,,,,,
271572,,74.13,,,68.88770607854528,,,
271573,,,,,80.30199999999999,,,
271574,,,,,82.162,,,
271575,75.98,,,,,,61.58124562679418,
271576,,,51.27816552691973,64.6003739808367,75.44,,,
271577,,,,78.13,,,,
271579,,,,,78.35,,,
271596,,73.74000000000001,,,,,,
271620,,78.28,,,,,,
271626,,,,,,71.38,,
271632,,76.42,,,,,,
271633,,,57.31091632365709,70.34,,,,
271638,,74.78999999999999,,,,,,
271645,,,71.168,51.04786979726387,,,,
271650,,,,,73.506,,,
271658,,78.12,,,,,,
271659,,,76.912,63.37259088928526,,,,
271666,,,,,,73.128,,
271668,,53.75415184040449,,76.25,55.376408375571714,,,
271673,52.52697093693349,,,,,,76.188,56.94324470151451
271675,,,,,72.434,,49.66108087171236,
271682,,,,,,77.988,,
271683,,,,,,74.564,,
271688,,,,,,,73.48726007808851,81.628
271689,,,,,,,78.062,57.90591329978832
271691,,77.83,,,,,,
271693,,,,,,53.58645347385699,62.82668502066683,76.628
271716,,,,,,55.97075782298125,78.174,63.90748565531778
271721,,,71.2834090626861,76.41,,,,
271741,,,73.52,53.663453168548344,,,,
271743,,,,,,,74.668,58.77173638301162
271746,,,,,,,66.6831027860344,75.182
271754,,71.95,,49.19764322214762,,,,
271755,,81.77,,,,,,
271767,,,61.496088166990994,73.94,52.98390580025163,,,
271772,,,71.76599999999999,65.1708652270071,,,,
271800,,,,,,,83.166,64.41359930312379
271805,,75.9,,,70.31044216157274,,,
271807,,,,,,,76.74821491861445,82.472
271816,57.4694226325041,,,,,,76.73,
271855,,,,,69.80799999999999,,,
271856,,,,53.09194752122097,73.828,,,
271876,,72.3,,,,,,
271880,,,,,,70.134,,
271882,,72.27,,,,,,
271900,58.55049736987369,,,,,,72.22,50.86663178002467
271916,,,,,,,81.726,64.37874596141516
271917,,76.85,,,,,,
271919,,64.45941179252372,,75.15,,,,
271921,,74.71000000000001,,,,,,
271922,,,75.406,55.76999095248262,,,,
271923,,,,,,68.55199903703554,73.428,
271929,,,,67.53480591210753,72.962,,,
271931,,,54.41294941351616,74.74,,,,
271932,,,,,,74.626,,
271933,,,,,,77.11,,
271937,48.92511785701501,,,,,,74.084,53.3736022917753
271940,,,,,,,72.974,55.815969631179215
271953,52.258348410705906,,,,,,75.67,61.22532841883943
271955,,72.21000000000001,,,,,,
271969,,78.44,,,61.658235653633895,,,
271974,58.32659428319377,,72.94,,,,,
271975,,,,79.43,,,,
271979,,,,,,75.066,,
271980,,,53.56420491198664,75.76,,,,
271983,,76.99,,,,,,
271984,70.52,,,,,,50.90439602115393,
271993,72.48,,61.83698382394303,,,,54.23329519180572,
272303,,,,,,70.386,66.97940104037511,55.03457209242403
272304,,75.69,,,,,,
272305,,,,,77.4,,59.827399282466025,
272313,,,63.80792157268786,52.56632649898896,,,71.76599999999999,
272317,51.80495608925085,,,,,,54.65501195370693,75.67
272324,,72.31,,65.22070251354467,,,,
272328,,,,,77.022,,,
272329,,,60.962813538197025,76.73,,,,
272346,55.96348878491251,,75.888,,,63.76954051039809,,
272350,59.760721891597925,,79.054,,,,,
272351,,53.82083463084368,,74.08,,,,
272357,,,,,77.714,,,
272365,,,,,,75.64,,
272373,,73.01,,71.36081160186218,,,,
272379,,,,,,,81.012,
272399,52.15632438628865,,69.812,,,,,
272407,,77.61,,,,,,
272430,,,,,,71.736,60.00928045043871,56.094288845184344
272433,,80.42,,59.058830075499735,,,,
272445,,,,,,75.76,,
272449,,,84.76,63.322923177263434,,,,
272453,,,,,,80.212,,
272455,56.57961142678303,,78.39,,,,,
272464,,,,,,,71.13,53.407907922410516
272486,,55.070112867674744,,71.98,,,,
272487,51.4469761630241,,71.902,,,,,
272490,,75.89,,,59.893734331004694,,,
272497,,77.31,,,,,,
272500,,,63.04145851341147,85.75,,,,
272505,,,,,,82.11,,
272514,47.58683857054523,,,,,,71.44,56.77293418343393
272515,,77.86,,,53.646749877575424,,,
272529,,,,,,,61.960866188467804,73.726
272530,,,,,73.494,,,
272540,,,,,,,76.592,58.05148701229217
272545,,,,,,48.20221848211482,59.437665606184034,72.172
272557,,,,,71.394,,,
272562,,,,,,,74.506,53.203197589546555
272566,,,75.328,65.03692092410878,,,,
272568,,74.88,,,67.9808693970588,,,
272569,,,,,,74.85,,
272596,,,53.169874316986956,75.35,,,,
272599,,,,,76.718,,,
272600,,,65.64292221461358,83.57,,,,
272602,79.0,,,,,,53.98005093127369,
272604,,,76.148,,55.59417333535241,,59.059722005435894,
272612,80.48,,,,,,69.84857903486233,61.10360260556836
272613,,74.28999999999999,,,,,,
272624,,,,,71.994,,,
272648,,,,,,,76.23,58.21038323373395
272651,,,,,,78.066,,
272656,,,,,,,71.698,55.57703566422938
272659,,,,,,,61.6097440969225,72.068
272660,,,,,,,74.42,59.20432359090812
272668,,,,,,78.498,,
272672,,72.36,,,,,,
272673,,71.31,,,,,,
272687,,,74.232,,,,,
272699,63.88508003571044,,75.006,,,,,
272709,,,,,,70.326,,
272712,,,,,78.54599999999999,,,
272718,,,,,,74.822,68.4049216023123,59.36417734278195
272723,,75.7,,,,,,
272725,,,73.21618007033157,77.83,,,,
272726,,,,,,74.57,53.1146099168603,
272733,,,70.41454172327809,81.05,,,,
272734,,,,,,,77.978,62.79960925166229
272736,,,,,,71.114,,
272753,,,75.69200000000001,,,,,
272776,50.49490064139202,,73.854,,,,,
272777,,70.12747529451599,,,78.982,,,
272781,67.32219758150217,,,,,,81.668,62.55419885834334
272783,,,76.142,,,,,
272785,,81.49,,,,,,
272808,,54.56789638365507,,,75.396,,,
272829,,,,,,,80.426,59.447778379737805
272832,,,,,,,74.888,54.43599487635694
272834,,,88.01,78.48127842122472,,,,
272835,55.45665676841389,,,,,,79.466,
272839,56.10096367613911,,,,,77.324,,
272844,,,,,79.416,,,
272853,,,,,,77.358,,
272857,,,,,,77.284,59.095648163690356,59.26121332529472
272860,,,,,73.94,,,
272861,,,50.004088479807756,73.19,,,,
272862,,,,,,73.008,,
272872,59.90938637403307,,77.80799999999999,,,,58.44886625990536,
272874,59.650189498434855,,81.93,,,,,
272875,52.93165968657165,,51.452898086791684,,,,73.756,
272881,,,,,72.274,,,
272891,,,51.260084529017405,,74.124,,51.99541281057758,
272894,,,80.0,58.42745947826392,,,,
272895,,79.05,,,,,,
272896,,74.2,,,,,,
272904,70.98,,,,,,52.522724119694175,
272906,,,,,73.66,,,
272908,,,,,,73.302,,
272909,,,,,,73.122,,
272911,76.24,,57.555013690492544,,,,57.91060064224639,
272912,54.31939180083535,,,,,,74.602,58.245404900041606
272913,,72.75,,,49.342025527989136,,,
272916,,,,,,76.386,,
272919,,,,,,73.63,,
272920,51.40418778056308,,72.232,,,,,
272926,,,82.578,64.51764961744132,,,,
272927,,,,,74.424,,,
272930,,73.09,,,,,,
272931,60.532657758287,,,,,,77.548,58.25315271185457
272932,51.39191618901235,,74.932,,,,,
272941,,73.24,,,,,,
272943,,,,,73.364,,,
272945,,75.83,,,,,,
272946,,,,,78.9,,,
272947,,,,53.30452280924811,77.328,,,
272949,,,,,,70.97,,
272951,,,82.55,60.62085176113531,,,,
272952,47.68384271815706,,,,,,71.94800000000001,55.52770530864336
272959,,,52.812090088833095,,60.21178830154805,,73.038,
272962,,,,,,72.87,,
272967,,,,,,50.66180313318305,73.742,59.38346461964798
272968,,,60.59339380150662,74.73,,,,
272978,,65.20716692137034,,,82.96000000000001,,,
272980,,72.69047457201714,,,73.182,,,
272982,,,,,,69.28381850857116,,75.628
272983,,,,,,,73.068,53.81546164676252
272990,54.22272234610527,,,,,,77.122,58.239484712104435
272992,,,,,,80.416,,
273008,,,,,,50.78228713260019,74.276,52.15469089480848
273012,,76.53999999999999,,,,,,
273018,,,83.952,69.28462346458646,,,,
273020,,76.49,,,,,,
273022,,,,,,,72.194,54.119753354234035
273027,,71.9,,,,,,
273028,,,57.64092213082894,57.76394976389112,80.354,,,
273046,51.74381875759616,,,,,,71.52,52.21172059162101
273051,,,,,,76.156,,
273079,,74.24000000000001,,,,,,
273080,,,,,,79.04,,
273081,,,,,75.264,,,
273082,,,,,,72.098,,
273090,,78.52,,,,,,
273100,,,,,,54.108206812541404,67.48464287665051,79.218
273114,,,,,,,67.08411036870743,77.02
273122,,,,,73.468,,,
273123,,79.87,,,,,,
273124,,,,,,,74.002,59.352049336081855
273127,,,,,75.726,,,
273128,,,,,,81.354,,
273459,76.64,,65.74508737565935,,,,56.477196741031996,
273463,,,59.81226955887294,83.7,,,,
273522,,,,,,72.974,,
273526,,72.69,,,,,,
273529,,73.08,,,,,,
273535,,,,,71.354,,,
273537,,,,,74.958,,,
273538,,71.76,,,,,,
273545,,74.07,,,,,,
273546,,,,,,78.768,,
273548,,,,73.07,57.438219791346505,,,
273550,,,,,72.334,,,
273560,,74.76,,,,,,
273564,,,,,,80.78,,
273573,,,59.234446744185924,71.78,,,,
273577,75.28,,55.351376041864626,,,,57.71462704371402,
273581,,,,,,71.502,,
273582,51.4728510467693,,73.632,,,,,
273593,,,,,70.938,,,
273599,,,,,75.732,,,
273602,,76.78,,,52.538376477011646,,,
273603,,76.08,,,,,,
273610,,,,,,75.186,,
273614,,60.176759000203845,,,73.93,,,
273616,,,,,,,69.46003061834347,78.396
273628,,76.73,,,,,,
273633,,74.27,,,,,,
273649,,73.99,,,,,,
273651,,81.39,,,,,,
273652,54.02285753038141,,,,,,73.6,55.2627398074439
273663,,,75.72,57.61553907195912,,,,
273666,,,,,,,76.86,59.231742196380615
273667,,,,,,55.05735076979907,75.232,57.8802130511732
273681,,,,,,,76.06,57.88183128689677
273683,,,,,,50.15813563619711,74.7,58.759788466093156
273692,,72.0,,,,,,
273693,,,58.65458932106692,75.66,,,,
273694,,,58.40604643267627,61.342984911599146,80.646,,,
273707,,,,,73.884,,,
273711,,,,,,,67.8246748110553,78.898
273712,,,72.51599999999999,,,,,
273730,75.88,,73.5960297324748,,,,,
273748,,,,,,81.124,,
273750,50.35824026675236,,73.29599999999999,,,,,
273752,,83.35,,,,,,
273764,59.29262675700452,,59.266844478291944,,,,80.298,
273767,,77.51,,,,,,
273768,,60.087410999648256,,77.62,,,,
273771,,,,,,75.394,,
273787,,,74.03399999999999,54.14203802601645,,,,
273803,,74.78999999999999,,,,,,
273826,,77.41,,,,,,
273827,,,76.112,55.07744098682335,,,,
273835,,,,,75.508,,,
273840,,,74.276,58.29426624747085,,,,
273843,,,,,,82.314,,
273850,,80.21000000000001,,,,,,
273855,,75.45,,,,,,
273863,,,,,74.824,,,
273866,52.29668828397361,,,,,,75.866,59.98396248410166
273870,,,,,68.9682279790878,,72.032,
273875,,,,,79.584,,,
273883,,,80.424,,,,,
273884,,,57.41105382904168,79.06,,,,
273885,,70.55,,,50.73967207595211,,,
273893,,75.33,,,54.11061209850503,,,
273904,,74.88,,,,,,
273905,51.715636618967416,,51.77326667015043,,,,77.372,
273906,,82.24,,72.06022491242412,,,,
273913,72.92,,,,,,59.93896792761568,58.64123307993254
273915,,,,,,80.408,,
273917,,,,,76.976,,58.451861013751305,
273918,,,,,,72.594,,
273921,,,71.582,,,,,
273922,,74.51,,,,,,
273930,,,,,,70.572,49.60193863512922,
273931,,74.53999999999999,,,,,,
273932,,,75.664,,,,,
273933,,,,,78.58,,,
273936,,,,,70.424,,,
273948,,74.15,,,,,,
273950,,,,,73.126,,,
273952,,,,,75.084,,54.51984681835788,
273962,,,,,,74.708,,
273964,,,,,,,75.05199999999999,57.1595049217188
273976,,,,,,,70.874,51.639479910933545
273978,,,,,,,76.738,58.357131481647926
273982,,,59.83284001490309,76.23,,,,
273987,,75.77,,,,,,
274000,61.714230263339445,,,,,,64.23764760446086,79.732
274004,,,,,,,65.37744479327425,73.126
274006,,,,,,,71.13,52.26172034145263
274010,51.97189821787677,,,,,,73.29599999999999,53.59501852374396
274011,,,,74.35,,,,
274022,,,,,,53.651993183957025,59.277092782858375,74.73
274024,,,58.77601100708083,77.25,,,,
274035,54.31108917555939,,71.91,,,,,
274046,,78.75,,,,,,
274055,,72.08,,,,,,
274057,,,,,75.078,,,
274065,,,,,64.71136325421388,,74.922,
274078,75.77,,61.74907148698723,,,,58.5730166557463,
274080,,,,,74.282,,,
274081,,,,,,,74.068,55.672364573970164
274082,,74.7,,,,,,
274089,,,76.118,,,,,
274093,,,,,74.952,,,
274096,,,55.97069574063586,,73.484,51.39059440723144,,
274099,,,,,,73.544,,
274101,,71.65,,,51.84711775240686,,,
274102,,,,,76.584,,,
274105,,60.87545382045911,,79.34,,,,
274122,,,76.126,,,,,
274125,,74.5,,,,,,
274126,,,,,,74.164,,
274130,,72.93,,,,,,
274132,,,,,,70.502,,
274133,51.253263563750195,,73.214,,,,,
274134,,,52.19657626130742,,75.352,,53.649053646379535,
274144,,,71.694,,,,,
274145,,,,,,,74.58,57.480137830880594
274187,,81.02,,,,,,
274188,,,,,,73.488,,
274191,75.08,,53.353146332666704,,,,,
274195,,,,,,,74.64,53.83952382372208
274196,,,,,,74.05199999999999,,
274197,52.41689710609062,,75.194,,,,,
274199,,71.76,,,,,,
274209,73.70482388728057,,,,,,81.246,
274212,54.29774397591345,,,,,,78.18,57.02048612572357
274213,,75.3,,,,,,
274220,,,73.22200000000001,,,,,
274226,74.5,,,,,,,
274231,,,,,,,76.618,60.0204957872874
274246,,,78.908,,,,,
274254,,,,,,72.798,59.827627321399014,
274259,,,73.47800000000001,,,,,
274262,,73.25,,,,,,
274264,,,,,,72.48648526677613,76.478,
274266,,81.1,,,,,,
274268,,73.62,,,,,,
274270,,,,,66.37225966005195,,77.438,
274272,,71.43,,,,,,
274273,,,71.54599999999999,,,,,
274288,81.2,,,,,,66.85340706058403,65.12984061773106
274342,,,,,72.852,,,
274355,,,76.182,57.11982001934726,,,,
274358,,78.46000000000001,,,,,,
274369,,76.14,,,,,,
274377,51.96140441082533,,,,,,62.421440382355215,73.95
274378,,,,,,49.617206881696504,73.088,62.18217241175392
274382,,75.84,,,,,,
274387,,52.33345978028888,,,71.896,,,
274389,,,,,,71.596,,
274390,,,63.56890686520674,70.75,,,,
274397,,,,,,,76.338,58.98687607522656
274401,,,,,,,75.828,54.056521515066976
274406,52.541889199334506,,73.474,,,,,
274408,,,,,70.408,,49.84654312928637,
274409,,,71.566,53.42175443019124,,,,
274437,,,,,,75.28999999999999,,
274439,,,,,74.4,,,
274440,,,70.514,49.4214443978824,,,,
274442,,,,,,52.47500077772237,75.762,60.487512652025515
274444,52.06504539396791,,,,,,74.832,54.82902807937715
274445,,,,,,77.824,,
274447,,,63.44220180413654,80.24,,,,
274448,,,76.168,,,,,
274449,63.694521707469754,,,,,,75.246,52.96417833537243
274452,78.28,,,,,,55.31480307921764,
274458,,,,,,73.16,,
274463,,,,,72.612,,,
274465,69.67528212864903,,,,,,56.70271533201465,78.462
274472,,,,,,74.908,,
274474,,72.6,,,,,,
274486,,72.95,,,,,,
274503,,,,,70.856,,,
274516,,,,,,,79.3,61.94871584489698
274521,,76.3,,,,,,
274522,53.76461310878377,,72.072,,,,50.386093687626015,
274527,,,,,,72.92,,
274528,,71.64,49.63923407925965,65.18278025270838,,,,
274533,,70.69,,,60.28812112054349,,,
274534,,74.52,,56.9640408874799,,,,
274535,,,,,57.07498096303745,,75.37,
274536,,82.2,,,,,,
274537,,71.89,,,,,,
274548,,,69.858,49.833591023516554,,,,
274553,,,,,,,75.05199999999999,60.82658030363878
274554,,,,,,53.380522313638984,56.50144251795456,73.376
274555,,,75.856,54.39653388952709,,,,
274559,78.71000000000001,,,,,,58.647746412901796,
274564,,,73.324,52.984395871852726,52.87884389567499,,,
274565,,,,,71.098,,,
274569,,77.49,,55.26450452659469,,,,
274570,,,,,,64.40537206107693,76.488,56.611000033107864
274616,,,,,,76.836,54.81857181418838,
274617,,,72.736,56.992229439493414,,,,
274630,,,,70.45,,,,
274672,,75.43,,,,,,
274685,,,,,,75.274,,
