ID,Name,OVR,Position,Functional Position,Probability: Attacking Midfielder,Probability: Center Back,Probability: Central Midfielder,Probability: Defensive Midfielder,Probability: Full Back,Probability: Striker,Probability: Wide Midfielder,Probability: Winger,Predicted Role 1,Role 1 Probability,Predicted Role 2,Role 2 Probability,Predicted Role 3,Role 3 Probability
208787,Adrien Thomasson,77,Central Midfielder,Central Midfielder,0.15528571428571428,0.0,0.7762333333333334,0.03306666666666667,0.005566666666666667,0.003180952380952381,0.023933333333333334,0.002733333333333333,Central Midfielder,0.7762333333333334,Attacking Midfielder,0.15528571428571428,Defensive Midfielder,0.03306666666666667
258937,Aimar Oroz,77,Central Midfielder,Central Midfielder,0.17236190476190472,0.0006666666666666666,0.7546380952380951,0.021566666666666668,0.005166666666666667,0.005333333333333333,0.03609999999999999,0.004166666666666666,Central Midfielder,0.7546380952380951,Attacking Midfielder,0.17236190476190472,Wide Midfielder,0.03609999999999999
228819,Matías Vargas,77,Left Midfielder,Wide Midfielder,0.12530000000000002,0.0,0.004023809523809524,0.0,0.0,0.052890476190476196,0.6835476190476191,0.13423809523809524,Wide Midfielder,0.6835476190476191,Winger,0.13423809523809524,Attacking Midfielder,0.12530000000000002
240017,Andreas Skov Olsen,77,Right Winger,Winger,0.09540476190476188,0.0,0.0005,0.0,0.0,0.17593809523809525,0.21843333333333317,0.5097238095238095,Winger,0.5097238095238095,Wide Midfielder,0.21843333333333317,Striker,0.17593809523809525
248266,Sacha Boey,77,Right Back,Full Back,0.0031333333333333335,0.09950476190476186,0.030133333333333335,0.10264285714285715,0.755752380952381,0.0,0.008833333333333334,0.0,Full Back,0.755752380952381,Defensive Midfielder,0.10264285714285715,Center Back,0.09950476190476186
271800,Yankuba Minteh,77,Right Midfielder,Wide Midfielder,0.06316007326007327,0.0,0.022157142857142858,0.002833333333333333,0.04163809523809523,0.015700000000000002,0.7782446886446888,0.07626666666666666,Wide Midfielder,0.7782446886446888,Winger,0.07626666666666666,Attacking Midfielder,0.06316007326007327
244889,Charles Vanhoutte,77,Defensive Midfielder,Defensive Midfielder,0.007333333333333333,0.0103,0.09620476190476192,0.8448619047619045,0.0351,0.0,0.0062,0.0,Defensive Midfielder,0.8448619047619045,Central Midfielder,0.09620476190476192,Full Back,0.0351
212476,Medrán,77,Central Midfielder,Central Midfielder,0.15018809523809526,0.003,0.728304761904762,0.04385952380952381,0.013433333333333334,0.004380952380952381,0.05266666666666668,0.004166666666666667,Central Midfielder,0.728304761904762,Attacking Midfielder,0.15018809523809526,Wide Midfielder,0.05266666666666668
226093,Ché Adams,77,Striker,Striker,0.020883333333333334,0.0,0.0022,0.0,0.0,0.8853595238095238,0.06399047619047618,0.027566666666666663,Striker,0.8853595238095238,Wide Midfielder,0.06399047619047618,Winger,0.027566666666666663
240787,Hamed Junior Traoré,77,Left Midfielder,Wide Midfielder,0.15593333333333334,0.0,0.06607142857142857,0.005690476190476192,0.015600000000000001,0.031938095238095245,0.6426,0.08216666666666667,Wide Midfielder,0.6426,Attacking Midfielder,0.15593333333333334,Winger,0.08216666666666667
250961,Joshua Zirkzee,77,Striker,Striker,0.03370000000000001,0.0,0.005666666666666666,0.0,0.0,0.9072357142857144,0.03556666666666666,0.01783095238095238,Striker,0.9072357142857144,Wide Midfielder,0.03556666666666666,Attacking Midfielder,0.03370000000000001
252324,Riquelme,77,Left Midfielder,Wide Midfielder,0.09163333333333336,0.0,0.005666666666666667,0.0,0.0,0.009061904761904762,0.7727380952380953,0.12090000000000001,Wide Midfielder,0.7727380952380953,Winger,0.12090000000000001,Attacking Midfielder,0.09163333333333336
198717,Wilfried Zaha,77,Left Winger,Winger,0.12078571428571433,0.0,0.0018,0.0,0.0,0.07283333333333333,0.19698571428571432,0.607595238095238,Winger,0.607595238095238,Wide Midfielder,0.19698571428571432,Attacking Midfielder,0.12078571428571433
241854,Perr Schuurs,77,Center Back,Center Back,0.002333333333333333,0.732195238095238,0.037200000000000004,0.14230476190476196,0.08163333333333334,0.0,0.003333333333333333,0.001,Center Back,0.732195238095238,Defensive Midfielder,0.14230476190476196,Full Back,0.08163333333333334
245158,Luis Javier Suárez,77,Striker,Striker,0.004833333333333334,0.0,0.0013333333333333333,0.0,0.0,0.9235333333333334,0.0462,0.024100000000000003,Striker,0.9235333333333334,Wide Midfielder,0.0462,Winger,0.024100000000000003
199189,Ross Barkley,77,Central Midfielder,Central Midfielder,0.14481111111111114,0.002333333333333333,0.7477476190476188,0.053922222222222226,0.008133333333333333,0.013366666666666667,0.02685238095238095,0.002833333333333333,Central Midfielder,0.7477476190476188,Attacking Midfielder,0.14481111111111114,Defensive Midfielder,0.053922222222222226
206590,Moi Gómez,77,Central Midfielder,Central Midfielder,0.22183333333333344,0.0,0.6633714285714285,0.0056,0.0045,0.0094,0.07259523809523812,0.022699999999999998,Central Midfielder,0.6633714285714285,Attacking Midfielder,0.22183333333333344,Wide Midfielder,0.07259523809523812
241925,Chris Führich,77,Left Midfielder,Wide Midfielder,0.06589999999999999,0.0,0.0026666666666666666,0.001,0.001,0.0033333333333333335,0.8568499999999998,0.06925000000000002,Wide Midfielder,0.8568499999999998,Winger,0.06925000000000002,Attacking Midfielder,0.06589999999999999
246871,Enzo Barrenechea,77,Central Midfielder,Central Midfielder,0.013999999999999999,0.0005,0.8403999999999999,0.13346666666666673,0.003999999999999999,0.0,0.007633333333333334,0.0,Central Midfielder,0.8403999999999999,Defensive Midfielder,0.13346666666666673,Attacking Midfielder,0.013999999999999999
225439,Rolando Mandragora,77,Central Midfielder,Central Midfielder,0.028428571428571428,0.011466666666666665,0.7505238095238097,0.1803714285714285,0.025209523809523814,0.0,0.003999999999999999,0.0,Central Midfielder,0.7505238095238097,Defensive Midfielder,0.1803714285714285,Attacking Midfielder,0.028428571428571428
234468,Emanuel Reynoso,77,Attacking Midfielder,Attacking Midfielder,0.705814285714286,0.0,0.1467857142857143,0.015133333333333334,0.013366666666666669,0.006533333333333333,0.08413333333333331,0.028233333333333343,Attacking Midfielder,0.705814285714286,Central Midfielder,0.1467857142857143,Wide Midfielder,0.08413333333333331
236918,Anders Dreyer,77,Right Winger,Winger,0.16180952380952385,0.0,0.006533333333333333,0.0,0.0,0.017971428571428576,0.22994047619047614,0.5837452380952382,Winger,0.5837452380952382,Wide Midfielder,0.22994047619047614,Attacking Midfielder,0.16180952380952385
246618,Adam Hložek,77,Striker,Striker,0.026099999999999998,0.0,0.0,0.0,0.0,0.8946666666666665,0.0556,0.02363333333333333,Striker,0.8946666666666665,Wide Midfielder,0.0556,Attacking Midfielder,0.026099999999999998
265552,Dango Ouattara,77,Left Midfielder,Wide Midfielder,0.07396666666666668,0.0,0.005333333333333333,0.0,0.005,0.08271666666666669,0.771235714285714,0.06174761904761905,Wide Midfielder,0.771235714285714,Striker,0.08271666666666669,Attacking Midfielder,0.07396666666666668
269859,Arthur Vermeeren,77,Central Midfielder,Central Midfielder,0.039749999999999994,0.013671428571428572,0.6286880952380952,0.13208333333333327,0.1550357142857144,0.0,0.03037142857142858,0.0004,Central Midfielder,0.6286880952380952,Full Back,0.1550357142857144,Defensive Midfielder,0.13208333333333327
255533,Youssouf Ndayishimiye,77,Center Back,Center Back,0.0,0.8408571428571426,0.011333333333333332,0.10064285714285715,0.04533333333333334,0.0,0.0018333333333333333,0.0,Center Back,0.8408571428571426,Defensive Midfielder,0.10064285714285715,Full Back,0.04533333333333334
271574,Rico Lewis,77,Right Back,Full Back,0.015066666666666664,0.012233333333333332,0.060099999999999994,0.0370952380952381,0.8317952380952379,0.0,0.04218571428571429,0.0015238095238095236,Full Back,0.8317952380952379,Central Midfielder,0.060099999999999994,Wide Midfielder,0.04218571428571429
225085,Jonathan Bamba,77,Left Midfielder,Wide Midfielder,0.05281904761904761,0.0,0.0006666666666666666,0.0,0.001,0.07732380952380953,0.7704166666666666,0.09777380952380953,Wide Midfielder,0.7704166666666666,Winger,0.09777380952380953,Striker,0.07732380952380953
228010,Hwang In Beom,77,Central Midfielder,Central Midfielder,0.1322,0.0,0.8037666666666665,0.02886666666666666,0.007033333333333333,0.0004,0.022900000000000004,0.004833333333333333,Central Midfielder,0.8037666666666665,Attacking Midfielder,0.1322,Defensive Midfielder,0.02886666666666666
233630,Hugo Cuypers,77,Striker,Striker,0.014333333333333333,0.0,0.002,0.0,0.0,0.9583333333333331,0.02103333333333333,0.0043,Striker,0.9583333333333331,Wide Midfielder,0.02103333333333333,Attacking Midfielder,0.014333333333333333
261654,Omar El Hilali,77,Right Back,Full Back,0.0,0.18027619047619042,0.0019047619047619048,0.014752380952380953,0.8002476190476192,0.0,0.0028190476190476186,0.0,Full Back,0.8002476190476192,Center Back,0.18027619047619042,Defensive Midfielder,0.014752380952380953
275208,Guéla Doué,77,Right Back,Full Back,0.0,0.3549904761904762,0.012,0.03150000000000001,0.5937428571428572,0.0,0.007766666666666667,0.0,Full Back,0.5937428571428572,Center Back,0.3549904761904762,Defensive Midfielder,0.03150000000000001
279173,Franco Mastantuono,77,Attacking Midfielder,Attacking Midfielder,0.757747619047619,0.0,0.04111904761904761,0.0,0.002,0.0054714285714285715,0.12240000000000002,0.07126190476190475,Attacking Midfielder,0.757747619047619,Wide Midfielder,0.12240000000000002,Winger,0.07126190476190475
195365,Kevin Kampl,77,Central Midfielder,Central Midfielder,0.12827301587301587,0.0014666666666666667,0.7476650793650794,0.04024761904761904,0.015966666666666664,0.0,0.05263333333333333,0.013747619047619047,Central Midfielder,0.7476650793650794,Attacking Midfielder,0.12827301587301587,Wide Midfielder,0.05263333333333333
240273,Emile Smith Rowe,77,Attacking Midfielder,Attacking Midfielder,0.6866507936507935,0.0,0.07105714285714287,0.0005,0.0018333333333333333,0.03342380952380952,0.1553015873015873,0.051233333333333325,Attacking Midfielder,0.6866507936507935,Wide Midfielder,0.1553015873015873,Central Midfielder,0.07105714285714287
250858,Pathé Ciss,77,Defensive Midfielder,Defensive Midfielder,0.0026666666666666666,0.3303976190476192,0.06463333333333333,0.5704357142857142,0.025833333333333333,0.0029333333333333334,0.0031,0.0,Defensive Midfielder,0.5704357142857142,Center Back,0.3303976190476192,Central Midfielder,0.06463333333333333
276471,Altimira,77,Defensive Midfielder,Defensive Midfielder,0.009666666666666667,0.03893333333333333,0.1908690476190476,0.7305476190476189,0.026316666666666665,0.0006666666666666666,0.0029999999999999996,0.0,Defensive Midfielder,0.7305476190476189,Central Midfielder,0.1908690476190476,Center Back,0.03893333333333333
212188,Timo Werner,77,Left Winger,Winger,0.026333333333333337,0.0,0.0,0.0,0.001,0.2811841991341992,0.1926761904761905,0.498806277056277,Winger,0.498806277056277,Striker,0.2811841991341992,Wide Midfielder,0.1926761904761905
258715,Benedict Hollerbach,77,Striker,Striker,0.013466666666666668,0.0,0.0,0.0,0.0,0.8913999999999999,0.07363333333333334,0.0215,Striker,0.8913999999999999,Wide Midfielder,0.07363333333333334,Winger,0.0215
202201,Jeffrey Gouweleeuw,77,Center Back,Center Back,0.0,0.8580222222222225,0.008511111111111113,0.11136666666666666,0.021433333333333335,0.0,0.0006666666666666666,0.0,Center Back,0.8580222222222225,Defensive Midfielder,0.11136666666666666,Full Back,0.021433333333333335
204838,Raúl Jiménez,77,Striker,Striker,0.025064285714285713,0.0,0.008678571428571428,0.0005,0.0,0.9312999999999998,0.028623809523809524,0.005833333333333333,Striker,0.9312999999999998,Wide Midfielder,0.028623809523809524,Attacking Midfielder,0.025064285714285713
216820,Moses Simon,77,Left Midfielder,Wide Midfielder,0.07005000000000002,0.0,0.001,0.0,0.0,0.04895952380952379,0.7708126984126984,0.10917777777777776,Wide Midfielder,0.7708126984126984,Winger,0.10917777777777776,Attacking Midfielder,0.07005000000000002
241049,Gorosabel,77,Right Back,Full Back,0.0,0.021869047619047618,0.00675,0.012666666666666665,0.9503809523809525,0.0,0.008333333333333331,0.0,Full Back,0.9503809523809525,Center Back,0.021869047619047618,Defensive Midfielder,0.012666666666666665
268438,Alejandro Garnacho,77,Attacking Midfielder,Attacking Midfielder,0.4839785714285716,0.0,0.0,0.0,0.0,0.023004761904761906,0.30645793650793657,0.18655873015873017,Attacking Midfielder,0.4839785714285716,Wide Midfielder,0.30645793650793657,Winger,0.18655873015873017
216266,Kenny Tete,77,Right Back,Full Back,0.0,0.2184761904761905,0.0006666666666666666,0.012976190476190474,0.766047619047619,0.0,0.0018333333333333333,0.0,Full Back,0.766047619047619,Center Back,0.2184761904761905,Defensive Midfielder,0.012976190476190474
235662,Abdul Mumin,77,Center Back,Center Back,0.0014,0.9047333333333335,0.009666666666666664,0.046400000000000004,0.035133333333333336,0.0,0.0026666666666666666,0.0,Center Back,0.9047333333333335,Defensive Midfielder,0.046400000000000004,Full Back,0.035133333333333336
237595,Marco Friedl,77,Center Back,Center Back,0.0,0.9111333333333334,0.0,0.018833333333333337,0.07003333333333331,0.0,0.0,0.0,Center Back,0.9111333333333334,Full Back,0.07003333333333331,Defensive Midfielder,0.018833333333333337
211300,Anthony Martial,77,Left Winger,Winger,0.07057777777777777,0.0,0.0015,0.0,0.0,0.3801174603174603,0.13344285714285717,0.4143619047619051,Winger,0.4143619047619051,Striker,0.3801174603174603,Wide Midfielder,0.13344285714285717
220621,Saïd Benrahma,77,Left Winger,Winger,0.20116666666666672,0.0,0.006999999999999999,0.0,0.0,0.011733333333333333,0.2216380952380953,0.5584619047619048,Winger,0.5584619047619048,Wide Midfielder,0.2216380952380953,Attacking Midfielder,0.20116666666666672
242187,Christoph Baumgartner,77,Attacking Midfielder,Attacking Midfielder,0.6908214285714286,0.0,0.03100952380952381,0.0035238095238095237,0.0012,0.13405714285714285,0.09680000000000005,0.04258809523809523,Attacking Midfielder,0.6908214285714286,Striker,0.13405714285714285,Wide Midfielder,0.09680000000000005
242619,Cheick Doucouré,77,Defensive Midfielder,Defensive Midfielder,0.0032,0.04783333333333334,0.08818095238095237,0.8321857142857142,0.0276,0.0,0.001,0.0,Defensive Midfielder,0.8321857142857142,Central Midfielder,0.08818095238095237,Center Back,0.04783333333333334
259848,Jon Mikel Aramburu,77,Right Back,Full Back,0.0021333333333333334,0.06896666666666666,0.021666666666666664,0.08712857142857142,0.8165380952380951,0.0,0.0035666666666666663,0.0,Full Back,0.8165380952380951,Defensive Midfielder,0.08712857142857142,Center Back,0.06896666666666666
190815,Daley Blind,77,Center Back,Center Back,0.010399999999999998,0.5337134920634922,0.09426666666666669,0.221686507936508,0.13223333333333329,0.0,0.007699999999999999,0.0,Center Back,0.5337134920634922,Defensive Midfielder,0.221686507936508,Full Back,0.13223333333333329
216860,Václav Černý,77,Right Midfielder,Wide Midfielder,0.045390476190476176,0.0,0.0006666666666666666,0.0,0.0,0.03433333333333333,0.8303333333333333,0.08927619047619048,Wide Midfielder,0.8303333333333333,Winger,0.08927619047619048,Attacking Midfielder,0.045390476190476176
244238,Jaka Bijol,77,Center Back,Center Back,0.0026666666666666666,0.8292190476190477,0.010566666666666665,0.1450809523809524,0.01246666666666667,0.0,0.0,0.0,Center Back,0.8292190476190477,Defensive Midfielder,0.1450809523809524,Full Back,0.01246666666666667
245977,Kiril Despodov,77,Right Winger,Winger,0.14523809523809528,0.0,0.0005,0.0,0.0,0.04779999999999999,0.20952857142857145,0.5969333333333333,Winger,0.5969333333333333,Wide Midfielder,0.20952857142857145,Attacking Midfielder,0.14523809523809528
269701,Nathaniel Brown,77,Left Back,Full Back,0.005566666666666667,0.002333333333333333,0.04403333333333333,0.009933333333333334,0.8151454545454547,0.0,0.11572121212121213,0.007266666666666668,Full Back,0.8151454545454547,Wide Midfielder,0.11572121212121213,Central Midfielder,0.04403333333333333
234570,Jota,77,Left Winger,Winger,0.05293333333333332,0.0,0.002333333333333333,0.0,0.0,0.058202380952380936,0.26708333333333334,0.6194476190476191,Winger,0.6194476190476191,Wide Midfielder,0.26708333333333334,Striker,0.058202380952380936
235642,Ryan Yates,77,Defensive Midfielder,Defensive Midfielder,0.004833333333333333,0.1421857142857143,0.03816666666666666,0.7859476190476188,0.026200000000000005,0.0016666666666666666,0.001,0.0,Defensive Midfielder,0.7859476190476188,Center Back,0.1421857142857143,Central Midfielder,0.03816666666666666
198951,Cédric Bakambu,77,Striker,Striker,0.006166666666666667,0.0,0.0013333333333333333,0.0,0.0,0.9374,0.03863333333333333,0.016466666666666668,Striker,0.9374,Wide Midfielder,0.03863333333333333,Winger,0.016466666666666668
206516,Will Hughes,77,Defensive Midfielder,Defensive Midfielder,0.016771428571428573,0.021633333333333338,0.16419365079365078,0.7486357142857145,0.04276587301587302,0.0,0.006,0.0,Defensive Midfielder,0.7486357142857145,Central Midfielder,0.16419365079365078,Full Back,0.04276587301587302
258015,Fotis Ioannidis,77,Striker,Striker,0.00938095238095238,0.0,0.0,0.0,0.0,0.9823523809523811,0.005266666666666667,0.003,Striker,0.9823523809523811,Attacking Midfielder,0.00938095238095238,Wide Midfielder,0.005266666666666667
268421,Mathys Tel,77,Striker,Striker,0.0478,0.0,0.0,0.0,0.0,0.7504285714285711,0.1344142857142857,0.06735714285714285,Striker,0.7504285714285711,Wide Midfielder,0.1344142857142857,Winger,0.06735714285714285
186537,Cristhian Stuani,77,Striker,Striker,0.0071380952380952385,0.0,0.00215,0.0,0.0,0.9763666666666667,0.013345238095238094,0.001,Striker,0.9763666666666667,Wide Midfielder,0.013345238095238094,Attacking Midfielder,0.0071380952380952385
205569,James Ward-Prowse,77,Central Midfielder,Central Midfielder,0.08858095238095237,0.002833333333333333,0.7793666666666667,0.08828571428571429,0.012433333333333334,0.0,0.0285,0.0,Central Midfielder,0.7793666666666667,Attacking Midfielder,0.08858095238095237,Defensive Midfielder,0.08828571428571429
241985,Pep Biel,77,Attacking Midfielder,Attacking Midfielder,0.8168190476190477,0.0,0.037252380952380953,0.0,0.0,0.004,0.10594761904761904,0.035980952380952384,Attacking Midfielder,0.8168190476190477,Wide Midfielder,0.10594761904761904,Central Midfielder,0.037252380952380953
247641,Tetê,77,Right Midfielder,Wide Midfielder,0.06098333333333333,0.0,0.002,0.0,0.0,0.04286666666666666,0.7625000000000001,0.13165000000000004,Wide Midfielder,0.7625000000000001,Winger,0.13165000000000004,Attacking Midfielder,0.06098333333333333
259633,Giannis Konstantelias,77,Attacking Midfielder,Attacking Midfielder,0.6587309523809526,0.0,0.005333333333333333,0.0,0.0,0.0077666666666666665,0.23845238095238094,0.08971666666666663,Attacking Midfielder,0.6587309523809526,Wide Midfielder,0.23845238095238094,Winger,0.08971666666666663
272505,Endrick,77,Striker,Striker,0.010833333333333334,0.0,0.0,0.0,0.0,0.9480333333333335,0.026800000000000004,0.014333333333333332,Striker,0.9480333333333335,Wide Midfielder,0.026800000000000004,Winger,0.014333333333333332
204529,Michy Batshuayi,77,Striker,Striker,0.003,0.0,0.001,0.0,0.0,0.9806666666666668,0.012833333333333332,0.0025,Striker,0.9806666666666668,Wide Midfielder,0.012833333333333332,Attacking Midfielder,0.003
223197,Enes Ünal,77,Striker,Striker,0.0075,0.0,0.0,0.0,0.0,0.9801000000000001,0.007666666666666667,0.004733333333333333,Striker,0.9801000000000001,Wide Midfielder,0.007666666666666667,Attacking Midfielder,0.0075
231352,Tammy Abraham,77,Striker,Striker,0.010266666666666665,0.0,0.0,0.0,0.0,0.9860666666666666,0.0026666666666666666,0.001,Striker,0.9860666666666666,Attacking Midfielder,0.010266666666666665,Wide Midfielder,0.0026666666666666666
225859,Moussa Niakhaté,77,Center Back,Center Back,0.0,0.9218285714285714,0.0026666666666666666,0.04266666666666666,0.031838095238095235,0.0,0.001,0.0,Center Back,0.9218285714285714,Defensive Midfielder,0.04266666666666666,Full Back,0.031838095238095235
246672,Barrenetxea,77,Left Midfielder,Wide Midfielder,0.0605,0.0,0.001,0.0,0.0,0.054576190476190466,0.7479738095238095,0.13595,Wide Midfielder,0.7479738095238095,Winger,0.13595,Attacking Midfielder,0.0605
277031,Abdukodir Khusanov,77,Center Back,Center Back,0.0,0.9850000000000001,0.0006666666666666666,0.010333333333333332,0.004,0.0,0.0,0.0,Center Back,0.9850000000000001,Defensive Midfielder,0.010333333333333332,Full Back,0.004
219733,Ludovic Ajorque,77,Striker,Striker,0.005666666666666666,0.0,0.0,0.0,0.0,0.9855,0.0075,0.0013333333333333333,Striker,0.9855,Wide Midfielder,0.0075,Attacking Midfielder,0.005666666666666666
239367,Robin Hack,77,Left Midfielder,Wide Midfielder,0.13431904761904764,0.0,0.002,0.0,0.0,0.020266666666666665,0.7035666666666667,0.13984761904761905,Wide Midfielder,0.7035666666666667,Winger,0.13984761904761905,Attacking Midfielder,0.13431904761904764
264432,Abdessamad Ezzalzouli,77,Left Midfielder,Wide Midfielder,0.042199999999999994,0.0,0.0,0.0,0.0,0.02948571428571428,0.774411111111111,0.15390317460317463,Wide Midfielder,0.774411111111111,Winger,0.15390317460317463,Attacking Midfielder,0.042199999999999994
247050,Pavel Šulc,77,Attacking Midfielder,Attacking Midfielder,0.6976666666666664,0.0,0.03206666666666667,0.0,0.0,0.03161666666666667,0.15741666666666665,0.08123333333333334,Attacking Midfielder,0.6976666666666664,Wide Midfielder,0.15741666666666665,Winger,0.08123333333333334
201305,Gabriel Paulista,77,Center Back,Center Back,0.0,0.9359666666666665,0.003833333333333333,0.04589999999999999,0.0143,0.0,0.0,0.0,Center Back,0.9359666666666665,Defensive Midfielder,0.04589999999999999,Full Back,0.0143
217940,Dakonam Djené,77,Center Back,Center Back,0.0,0.8462666666666668,0.006466666666666666,0.08690000000000002,0.06036666666666665,0.0,0.0,0.0,Center Back,0.8462666666666668,Defensive Midfielder,0.08690000000000002,Full Back,0.06036666666666665
231627,Umar Sadiq,77,Striker,Striker,0.003,0.0,0.0006666666666666666,0.0,0.0,0.9698214285714287,0.017678571428571425,0.008833333333333332,Striker,0.9698214285714287,Wide Midfielder,0.017678571428571425,Winger,0.008833333333333332
246791,Manor Solomon,77,Left Midfielder,Wide Midfielder,0.11550714285714288,0.0,0.0028,0.0,0.0,0.009,0.7275595238095239,0.14513333333333334,Wide Midfielder,0.7275595238095239,Winger,0.14513333333333334,Attacking Midfielder,0.11550714285714288
232119,Çağlar Söyüncü,77,Center Back,Center Back,0.0,0.9739333333333333,0.0,0.021333333333333336,0.003533333333333333,0.0012,0.0,0.0,Center Back,0.9739333333333333,Defensive Midfielder,0.021333333333333336,Full Back,0.003533333333333333
79402,Igor Jesus,77,Striker,Striker,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Striker,1.0,Winger,0.0,Wide Midfielder,0.0
191202,Nemanja Matić,77,Defensive Midfielder,Defensive Midfielder,0.008066666666666666,0.09670476190476192,0.08179999999999997,0.7874619047619046,0.022099999999999998,0.002533333333333333,0.0013333333333333333,0.0,Defensive Midfielder,0.7874619047619046,Center Back,0.09670476190476192,Central Midfielder,0.08179999999999997
228635,Borja Mayoral,77,Striker,Striker,0.019166666666666665,0.0,0.0014,0.0,0.0,0.9624333333333333,0.014466666666666668,0.002533333333333333,Striker,0.9624333333333333,Attacking Midfielder,0.019166666666666665,Wide Midfielder,0.014466666666666668
251810,Brian Brobbey,77,Striker,Striker,0.005404761904761905,0.0,0.0,0.0,0.0,0.9616952380952382,0.018566666666666665,0.014333333333333333,Striker,0.9616952380952382,Wide Midfielder,0.018566666666666665,Winger,0.014333333333333333
208596,Andrea Belotti,77,Striker,Striker,0.001,0.0,0.0,0.0,0.0,0.9945555555555555,0.003277777777777778,0.0011666666666666665,Striker,0.9945555555555555,Wide Midfielder,0.003277777777777778,Winger,0.0011666666666666665
225659,Guido Rodríguez,77,Defensive Midfielder,Defensive Midfielder,0.0,0.23689603174603172,0.02871904761904762,0.6974515873015873,0.0356,0.0013333333333333333,0.0,0.0,Defensive Midfielder,0.6974515873015873,Center Back,0.23689603174603172,Full Back,0.0356
210513,Juan Fernando Quintero,77,Attacking Midfielder,Attacking Midfielder,0.711179365079365,0.0,0.020766666666666666,0.0,0.0,0.02537301587301587,0.1351333333333333,0.10754761904761903,Attacking Midfielder,0.711179365079365,Wide Midfielder,0.1351333333333333,Winger,0.10754761904761903
251353,Kodjo Fo-Doh Laba,77,Striker,Striker,0.0104,0.0,0.0006666666666666666,0.0,0.0,0.9664333333333333,0.010166666666666666,0.012333333333333332,Striker,0.9664333333333333,Winger,0.012333333333333332,Attacking Midfielder,0.0104
276295,Thierno Barry,77,Striker,Striker,0.0036666666666666666,0.0,0.0,0.0,0.0,0.9658000000000002,0.014666666666666666,0.015866666666666664,Striker,0.9658000000000002,Winger,0.015866666666666664,Wide Midfielder,0.014666666666666666
226777,Cyle Larin,77,Striker,Striker,0.019216666666666667,0.0,0.0005,0.0,0.0,0.9508833333333333,0.017566666666666668,0.011833333333333333,Striker,0.9508833333333333,Attacking Midfielder,0.019216666666666667,Wide Midfielder,0.017566666666666668
228687,Kasper Dolberg,77,Striker,Striker,0.009,0.0,0.001,0.0,0.0,0.974,0.009333333333333332,0.006666666666666667,Striker,0.974,Wide Midfielder,0.009333333333333332,Attacking Midfielder,0.009
237254,Kévin Denkey,77,Striker,Striker,0.002,0.0,0.0,0.0,0.0,0.9846333333333332,0.012866666666666667,0.0005,Striker,0.9846333333333332,Wide Midfielder,0.012866666666666667,Attacking Midfielder,0.002
75605,Asencio,77,Center Back,Center Back,0.0,0.9178666666666667,0.0045,0.0353,0.04233333333333333,0.0,0.0,0.0,Center Back,0.9178666666666667,Full Back,0.04233333333333333,Defensive Midfielder,0.0353
162347,João Moutinho,77,Central Midfielder,Central Midfielder,0.07450238095238096,0.004833333333333334,0.7504452380952381,0.11869523809523805,0.04285714285714286,0.0,0.008666666666666666,0.0,Central Midfielder,0.7504452380952381,Defensive Midfielder,0.11869523809523805,Attacking Midfielder,0.07450238095238096
205693,Sébastien Haller,77,Striker,Striker,0.06875714285714285,0.0058,0.06880000000000001,0.014499999999999999,0.010185714285714286,0.7732190476190479,0.05098809523809523,0.00775,Striker,0.7732190476190479,Central Midfielder,0.06880000000000001,Attacking Midfielder,0.06875714285714285
221491,Nico Elvedi,77,Center Back,Center Back,0.0,0.9701666666666666,0.0,0.0025,0.02733333333333333,0.0,0.0,0.0,Center Back,0.9701666666666666,Full Back,0.02733333333333333,Defensive Midfielder,0.0025
242453,Sepp van den Berg,77,Center Back,Center Back,0.0,0.9861666666666667,0.001,0.003833333333333333,0.009,0.0,0.0,0.0,Center Back,0.9861666666666667,Full Back,0.009,Defensive Midfielder,0.003833333333333333
247463,Folarin Balogun,77,Striker,Striker,0.0,0.0,0.0,0.0,0.0,0.9549166666666667,0.024333333333333332,0.020750000000000005,Striker,0.9549166666666667,Wide Midfielder,0.024333333333333332,Winger,0.020750000000000005
264846,Mosquera,77,Center Back,Center Back,0.0,0.9481999999999998,0.0015,0.03506666666666666,0.014033333333333335,0.0,0.0012,0.0,Center Back,0.9481999999999998,Defensive Midfielder,0.03506666666666666,Full Back,0.014033333333333335
177413,Axel Witsel,77,Center Back,Center Back,0.010166666666666666,0.559163492063492,0.11315238095238096,0.27566984126984134,0.040380952380952385,0.0006666666666666666,0.0008,0.0,Center Back,0.559163492063492,Defensive Midfielder,0.27566984126984134,Central Midfielder,0.11315238095238096
270077,Konstantinos Koulierakis,77,Center Back,Center Back,0.0,0.9627999999999999,0.0006666666666666666,0.028833333333333336,0.007699999999999999,0.0,0.0,0.0,Center Back,0.9627999999999999,Defensive Midfielder,0.028833333333333336,Full Back,0.007699999999999999
245336,Maximilian Kilman,77,Center Back,Center Back,0.0,0.9108142857142858,0.0022666666666666664,0.07498571428571428,0.011933333333333334,0.0,0.0,0.0,Center Back,0.9108142857142858,Defensive Midfielder,0.07498571428571428,Full Back,0.011933333333333334
